model_id,cycle,state_index,state,cycle_length,ly_weight,qaly_weight,cost_weight,qaly_discount_factor,cost_discount_factor,ly_discount_factor,include_discounted_ly
E,19,7,ESRD,0.25,0.25,0.17545,3868.840417537634,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,8,ESRD+RRT,0.25,0.25,0.16295,6126.759249854417,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,9,Transplant,0.25,0.25,0.16295,28366.318824200425,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,10,Post-transplant,0.25,0.25,0.19290000000000002,2425.914515081316,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,19,12,Dead (other),0.25,0.0,0.0,0.0,1.1775155784267473,1.1775155784267473,1.1775155784267473,1
E,20,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,20,12,Dead (other),0.25,0.0,0.0,0.0,1.1876863056468745,1.1876863056468745,1.1876863056468745,1
E,21,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,11,Dead (AKI),0.25,0.0,0.0,0.0,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,21,12,Dead (other),0.25,0.0,0.0,0.0,1.1979448819741232,1.1979448819741232,1.1979448819741232,1
E,22,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,11,Dead (AKI),0.25,0.0,0.0,0.0,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,22,12,Dead (other),0.25,0.0,0.0,0.0,1.2082920662004117,1.2082920662004117,1.2082920662004117,1
E,23,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,11,Dead (AKI),0.25,0.0,0.0,0.0,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,23,12,Dead (other),0.25,0.0,0.0,0.0,1.2187286236716834,1.2187286236716834,1.2187286236716834,1
E,24,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,11,Dead (AKI),0.25,0.0,0.0,0.0,1.229255326344515,1.229255326344515,1.229255326344515,1
E,24,12,Dead (other),0.25,0.0,0.0,0.0,1.229255326344515,1.229255326344515,1.229255326344515,1
E,25,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,11,Dead (AKI),0.25,0.0,0.0,0.0,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,25,12,Dead (other),0.25,0.0,0.0,0.0,1.2398729528432173,1.2398729528432173,1.2398729528432173,1
E,26,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,11,Dead (AKI),0.25,0.0,0.0,0.0,1.250582288517426,1.250582288517426,1.250582288517426,1
E,26,12,Dead (other),0.25,0.0,0.0,0.0,1.250582288517426,1.250582288517426,1.250582288517426,1
E,27,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,11,Dead (AKI),0.25,0.0,0.0,0.0,1.261384125500192,1.261384125500192,1.261384125500192,1
E,27,12,Dead (other),0.25,0.0,0.0,0.0,1.261384125500192,1.261384125500192,1.261384125500192,1
E,28,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,11,Dead (AKI),0.25,0.0,0.0,0.0,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,28,12,Dead (other),0.25,0.0,0.0,0.0,1.2722792627665729,1.2722792627665729,1.2722792627665729,1
E,29,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,11,Dead (AKI),0.25,0.0,0.0,0.0,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,29,12,Dead (other),0.25,0.0,0.0,0.0,1.2832685061927298,1.2832685061927298,1.2832685061927298,1
E,30,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,11,Dead (AKI),0.25,0.0,0.0,0.0,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,30,12,Dead (other),0.25,0.0,0.0,0.0,1.2943526686155358,1.2943526686155358,1.2943526686155358,1
E,31,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,11,Dead (AKI),0.25,0.0,0.0,0.0,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,31,12,Dead (other),0.25,0.0,0.0,0.0,1.3055325698926987,1.3055325698926987,1.3055325698926987,1
E,32,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,2,No event + NSAID,0.25,0.25,0.17152499999999998,794.6681785624058,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,3,Primary care AKI,0.25,0.25,0.16568158197349686,873.0381452143279,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,4,Secondary care AKI (no RRT),0.25,0.25,0.15060478315628079,4322.27555068557,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,5,Secondary care AKI (with RRT),0.25,0.25,0.14964650914467198,4800.290166919507,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,6,Post-event CKD stage 3b-4,0.25,0.25,0.17152499999999998,803.7691767052629,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,7,ESRD,0.25,0.25,0.16902499999999998,3868.840417537634,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,8,ESRD+RRT,0.25,0.25,0.156525,6126.759249854417,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,9,Transplant,0.25,0.25,0.156525,28366.318824200425,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,10,Post-transplant,0.25,0.25,0.186475,2425.914515081316,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,11,Dead (AKI),0.25,0.0,0.0,0.0,1.316809036963403,1.316809036963403,1.316809036963403,1
E,32,12,Dead (other),0.25,0.0,0.0,0.0,1.316809036963403,1.316809036963403,1.316809036963403,1
E,33,1,No event no NSAID,0.25,0.25,0.17152499999999998,803.7691767052629,1.3281829039094752,1.3281829039094752,1.3281829039094752,1
